timestamp,symbol,timeframe,value,price,signal
2024-06-02 00:21:00,BTC/USDT,1m,44330432570545.48,46801128725645.07,-
2024-06-02 00:22:00,BTC/USDT,1m,45562434255415.27,48117472396013.05,-
2024-06-02 00:23:00,BTC/USDT,1m,46846039717856.91,49495367697118.18,-
2024-06-02 00:24:00,BTC/USDT,1m,48159190048302.88,50842082147168.92,-
2024-06-02 00:25:00,BTC/USDT,1m,49508949615086.17,52288697109485.62,-
2024-06-02 00:26:00,BTC/USDT,1m,50908364876426.27,53798205032345.53,-
2024-06-02 00:27:00,BTC/USDT,1m,52342678919730.39,55289042612533.69,-
2024-06-02 00:28:00,BTC/USDT,1m,53822090752793.8,56892426862435.29,-
2024-06-02 00:29:00,BTC/USDT,1m,55353194684024.73,58497601803323.51,-
2024-06-02 00:30:00,BTC/USDT,1m,56936811079312.05,60206779085922.24,-
2024-06-02 00:31:00,BTC/USDT,1m,58569198056688.75,61960139919229.05,-
2024-06-02 00:32:00,BTC/USDT,1m,60239681184259.48,63641458250387.28,-
2024-06-02 00:33:00,BTC/USDT,1m,61954579989104.16,65466920886658.73,-
2024-06-02 00:34:00,BTC/USDT,1m,63708920112222.7,67269302418916.21,-
2024-06-02 00:35:00,BTC/USDT,1m,65500246407449.44,69163410562055.9,-
2024-06-02 00:36:00,BTC/USDT,1m,67325551252201.35,71086664142988.69,-
2024-06-02 00:37:00,BTC/USDT,1m,69227602016289.69,73151712070828.92,-
2024-06-02 00:38:00,BTC/USDT,1m,71180873557595.75,75233278593189.03,-
2024-06-02 00:39:00,BTC/USDT,1m,73213244491938.81,77431157090631.52,-
2024-06-02 00:40:00,BTC/USDT,1m,75305454529902.95,79624460751876.62,-
2024-06-02 00:41:00,BTC/USDT,1m,77467724842215.95,81898015704553.66,-
2024-06-02 00:42:00,BTC/USDT,1m,79700210459559.98,84314140157549.08,-
2024-06-02 00:43:00,BTC/USDT,1m,82009479765087.31,86779625120825.72,-
2024-06-02 00:44:00,BTC/USDT,1m,84392766767344.78,89347592101918.78,-
2024-06-02 00:45:00,BTC/USDT,1m,86880382139066.22,92062537610483.84,-
2024-06-02 00:46:00,BTC/USDT,1m,89441864396596.45,94705426992204.84,-
2024-06-02 00:47:00,BTC/USDT,1m,92057584292680.95,97392739637971.69,-
2024-06-02 00:48:00,BTC/USDT,1m,94743450560258.31,100208956458712.48,-
2024-06-02 00:49:00,BTC/USDT,1m,97491342593717.92,103087052269216.77,-
2024-06-02 00:50:00,BTC/USDT,1m,100305864136899.1,106135145326389.72,-
2024-06-02 00:51:00,BTC/USDT,1m,103220899792064.95,109280605268034.16,-
2024-06-02 00:52:00,BTC/USDT,1m,106251457710779.6,112545529231544.88,-
2024-06-02 00:53:00,BTC/USDT,1m,109367985522240.36,115791595516016.31,-
2024-06-02 00:54:00,BTC/USDT,1m,112545907241434.64,118976660865188.14,-
2024-06-02 00:55:00,BTC/USDT,1m,115832717469672.34,122569196467578.22,-
2024-06-02 00:56:00,BTC/USDT,1m,119203252124720.6,126133278543275.42,-
2024-06-02 00:57:00,BTC/USDT,1m,122682255567911.84,129940546447501.23,-
2024-06-02 00:58:00,BTC/USDT,1m,126262775780298.19,133694196577947.92,-
2024-06-02 00:59:00,BTC/USDT,1m,130007894149885.95,137702252713127.05,-
2024-06-01 01:00:00,BTC/USDT,1m,32698.66,32874.23,-
2024-06-01 01:01:00,BTC/USDT,1m,32778.68,32923.93,-
2024-06-01 01:02:00,BTC/USDT,1m,32870.73,33031.71,-
2024-06-01 01:03:00,BTC/USDT,1m,32954.56,33135.74,-
2024-06-01 01:04:00,BTC/USDT,1m,33042.62,33247.48,-
2024-06-01 01:05:00,BTC/USDT,1m,33137.81,33350.19,-
2024-06-01 01:06:00,BTC/USDT,1m,33239.77,33433.71,-
2024-06-01 01:07:00,BTC/USDT,1m,33339.95,33532.63,-
2024-06-01 01:08:00,BTC/USDT,1m,33442.96,33650.78,-
2024-06-01 01:09:00,BTC/USDT,1m,33543.71,33751.25,-
2024-06-01 01:10:00,BTC/USDT,1m,33640.86,33835.94,-
2024-06-01 01:11:00,BTC/USDT,1m,33738.71,33922.95,-
2024-06-01 01:12:00,BTC/USDT,1m,33841.65,34047.33,-
2024-06-01 01:13:00,BTC/USDT,1m,33939.95,34142.27,-
2024-06-01 01:14:00,BTC/USDT,1m,34035.97,34231.34,-
2024-06-01 01:15:00,BTC/USDT,1m,34139.15,34351.86,-
2024-06-01 01:16:00,BTC/USDT,1m,34257.73,34515.87,-
2024-06-01 01:17:00,BTC/USDT,1m,34378.48,34651.08,-
2024-06-01 01:18:00,BTC/USDT,1m,34499.96,34749.63,-
2024-06-01 01:19:00,BTC/USDT,1m,34627.78,34870.44,-
2024-06-01 01:20:00,BTC/USDT,1m,34751.7,34971.47,-
2024-06-01 01:21:00,BTC/USDT,1m,34867.36,35094.19,-
2024-06-01 01:22:00,BTC/USDT,1m,34977.77,35203.1,-
2024-06-01 01:23:00,BTC/USDT,1m,35098.74,35354.51,-
2024-06-01 01:24:00,BTC/USDT,1m,35209.17,35422.56,-
2024-06-01 01:25:00,BTC/USDT,1m,35324.75,35549.38,-
2024-06-01 01:26:00,BTC/USDT,1m,35436.7,35653.93,-
2024-06-01 01:27:00,BTC/USDT,1m,35559.84,35818.82,-
2024-06-01 01:28:00,BTC/USDT,1m,35688.19,35996.24,-
2024-06-01 01:29:00,BTC/USDT,1m,35827.24,36117.83,-
2024-06-01 01:30:00,BTC/USDT,1m,35969.0,36258.2,-
2024-06-01 01:31:00,BTC/USDT,1m,36114.68,36382.29,-
2024-06-01 01:32:00,BTC/USDT,1m,36254.18,36516.32,-
2024-06-01 01:33:00,BTC/USDT,1m,36387.82,36664.44,-
2024-06-01 01:34:00,BTC/USDT,1m,36529.53,36826.38,-
2024-06-01 01:35:00,BTC/USDT,1m,36666.61,36943.61,-
2024-06-01 01:36:00,BTC/USDT,1m,36816.28,37130.63,-
2024-06-01 01:37:00,BTC/USDT,1m,36969.49,37282.37,-
2024-06-01 01:38:00,BTC/USDT,1m,37119.07,37412.36,-
2024-06-01 01:39:00,BTC/USDT,1m,37267.02,37566.11,-
2024-06-01 01:40:00,BTC/USDT,1m,37416.58,37691.44,-
2024-06-01 01:41:00,BTC/USDT,1m,37558.21,37838.79,-
2024-06-01 01:42:00,BTC/USDT,1m,37692.44,37953.49,-
2024-06-01 01:43:00,BTC/USDT,1m,37822.64,38063.39,-
2024-06-01 01:44:00,BTC/USDT,1m,37957.75,38241.66,-
2024-06-01 01:45:00,BTC/USDT,1m,38102.5,38415.17,-
2024-06-01 01:46:00,BTC/USDT,1m,38250.27,38577.62,-
2024-06-01 01:47:00,BTC/USDT,1m,38411.31,38758.71,-
2024-06-01 01:48:00,BTC/USDT,1m,38584.21,38927.87,-
2024-06-01 01:49:00,BTC/USDT,1m,38764.16,39141.45,-
2024-06-01 01:50:00,BTC/USDT,1m,38947.37,39331.21,-
2024-06-01 01:51:00,BTC/USDT,1m,39136.45,39522.99,-
2024-06-01 01:52:00,BTC/USDT,1m,39314.21,39647.52,-
2024-06-01 01:53:00,BTC/USDT,1m,39502.75,39870.58,-
2024-06-01 01:54:00,BTC/USDT,1m,39688.11,40068.27,-
2024-06-01 01:55:00,BTC/USDT,1m,39867.14,40226.35,-
2024-06-01 01:56:00,BTC/USDT,1m,40042.88,40401.68,-
2024-06-01 01:57:00,BTC/USDT,1m,40229.27,40579.45,-
2024-06-01 01:58:00,BTC/USDT,1m,40420.68,40827.65,-
2024-06-01 01:59:00,BTC/USDT,1m,40613.05,41030.14,-
2024-06-01 02:00:00,BTC/USDT,1m,40818.16,41251.89,-
2024-06-01 02:01:00,BTC/USDT,1m,41038.24,41502.08,-
2024-06-01 02:02:00,BTC/USDT,1m,41266.41,41720.29,-
2024-06-01 02:03:00,BTC/USDT,1m,41481.86,41904.89,-
2024-06-01 02:04:00,BTC/USDT,1m,41708.47,42163.18,-
2024-06-01 02:05:00,BTC/USDT,1m,41929.65,42357.82,-
2024-06-01 02:06:00,BTC/USDT,1m,42155.91,42633.35,-
2024-06-01 02:07:00,BTC/USDT,1m,42378.22,42831.84,-
2024-06-01 02:08:00,BTC/USDT,1m,42606.14,43044.5,-
2024-06-01 02:09:00,BTC/USDT,1m,42830.54,43285.2,-
2024-06-01 02:10:00,BTC/USDT,1m,43060.87,43509.48,-
2024-06-01 02:11:00,BTC/USDT,1m,43281.3,43735.47,-
2024-06-01 02:12:00,BTC/USDT,1m,43519.69,44023.82,-
2024-06-01 02:13:00,BTC/USDT,1m,43772.26,44307.33,-
2024-06-01 02:14:00,BTC/USDT,1m,44030.55,44576.65,-
2024-06-01 02:15:00,BTC/USDT,1m,44288.5,44799.25,-
2024-06-01 02:16:00,BTC/USDT,1m,44549.04,45038.13,-
2024-06-01 02:17:00,BTC/USDT,1m,44796.8,45262.64,-
2024-06-01 02:18:00,BTC/USDT,1m,45043.05,45538.57,-
2024-06-01 02:19:00,BTC/USDT,1m,45289.23,45807.57,-
2024-06-01 02:20:00,BTC/USDT,1m,45536.38,46034.99,-
2024-06-01 02:21:00,BTC/USDT,1m,45783.38,46273.12,-
2024-06-01 02:22:00,BTC/USDT,1m,46035.42,46522.86,-
2024-06-01 02:23:00,BTC/USDT,1m,46286.41,46793.51,-
2024-06-01 02:24:00,BTC/USDT,1m,46523.93,46995.15,-
2024-06-01 02:25:00,BTC/USDT,1m,46757.93,47205.02,-
2024-06-01 02:26:00,BTC/USDT,1m,47004.9,47507.94,-
2024-06-01 02:27:00,BTC/USDT,1m,47257.1,47783.87,-
2024-06-01 02:28:00,BTC/USDT,1m,47504.56,48030.84,-
2024-06-01 02:29:00,BTC/USDT,1m,47758.24,48263.55,-
2024-06-01 02:30:00,BTC/USDT,1m,48014.69,48487.25,-
2024-06-01 02:31:00,BTC/USDT,1m,48269.82,48783.59,-
2024-06-01 02:32:00,BTC/USDT,1m,48519.85,49034.01,-
2024-06-01 02:33:00,BTC/USDT,1m,48768.76,49275.42,-
2024-06-01 02:34:00,BTC/USDT,1m,49027.15,49555.47,-
2024-06-01 02:35:00,BTC/USDT,1m,49305.93,49881.16,-
2024-06-01 02:36:00,BTC/USDT,1m,49589.26,50200.22,-
2024-06-01 02:37:00,BTC/USDT,1m,49866.48,50420.14,-
2024-06-01 02:38:00,BTC/USDT,1m,50159.92,50742.6,-
2024-06-01 02:39:00,BTC/USDT,1m,50458.29,51047.32,-
2024-06-01 02:40:00,BTC/USDT,1m,50743.8,51308.73,-
2024-06-01 02:41:00,BTC/USDT,1m,51024.67,51604.58,-
2024-06-01 02:42:00,BTC/USDT,1m,51325.64,51924.98,-
2024-06-01 02:43:00,BTC/USDT,1m,51631.88,52273.77,-
2024-06-01 02:44:00,BTC/USDT,1m,51927.2,52523.93,-
2024-06-01 02:45:00,BTC/USDT,1m,52237.27,52859.1,-
2024-06-01 02:46:00,BTC/USDT,1m,52562.02,53228.32,-
2024-06-01 02:47:00,BTC/USDT,1m,52887.31,53551.41,-
2024-06-01 02:48:00,BTC/USDT,1m,53217.19,53923.17,-
2024-06-01 02:49:00,BTC/USDT,1m,53555.86,54217.32,-
2024-06-01 02:50:00,BTC/USDT,1m,53900.27,54581.12,-
2024-06-01 02:51:00,BTC/USDT,1m,54232.97,54891.81,-
2024-06-01 02:52:00,BTC/USDT,1m,54583.97,55306.44,-
2024-06-01 02:53:00,BTC/USDT,1m,54937.11,55688.88,-
2024-06-01 02:54:00,BTC/USDT,1m,55313.46,56099.06,-
2024-06-01 02:55:00,BTC/USDT,1m,55683.74,56432.49,-
2024-06-01 02:56:00,BTC/USDT,1m,56069.42,56820.21,-
2024-06-01 02:57:00,BTC/USDT,1m,56442.92,57173.98,-
2024-06-01 02:58:00,BTC/USDT,1m,56826.24,57605.48,-
2024-06-01 02:59:00,BTC/USDT,1m,57182.22,57878.92,-
2024-06-01 03:00:00,BTC/USDT,1m,57541.73,58230.06,-
2024-06-01 03:01:00,BTC/USDT,1m,57890.96,58566.37,-
2024-06-01 03:02:00,BTC/USDT,1m,58241.14,58924.85,-
2024-06-01 03:03:00,BTC/USDT,1m,58577.82,59288.9,-
2024-06-01 03:04:00,BTC/USDT,1m,58937.55,59677.55,-
2024-06-01 03:05:00,BTC/USDT,1m,59310.69,60095.78,-
2024-06-01 03:06:00,BTC/USDT,1m,59679.03,60408.08,-
2024-06-01 03:07:00,BTC/USDT,1m,60056.39,60811.63,-
2024-06-01 03:08:00,BTC/USDT,1m,60448.58,61249.85,-
2024-06-01 03:09:00,BTC/USDT,1m,60836.96,61619.47,-
2024-06-01 03:10:00,BTC/USDT,1m,61236.17,62091.84,-
2024-06-01 03:11:00,BTC/USDT,1m,61638.9,62421.7,-
2024-06-01 03:12:00,BTC/USDT,1m,62057.04,62902.35,-
2024-06-01 03:13:00,BTC/USDT,1m,62474.45,63336.88,-
2024-06-01 03:14:00,BTC/USDT,1m,62884.34,63668.94,-
2024-06-01 03:15:00,BTC/USDT,1m,63282.99,64085.08,-
2024-06-01 03:16:00,BTC/USDT,1m,63707.51,64544.32,-
2024-06-01 03:17:00,BTC/USDT,1m,64139.2,65060.79,-
2024-06-01 03:18:00,BTC/USDT,1m,64582.15,65551.6,-
2024-06-01 03:19:00,BTC/USDT,1m,65072.54,66120.91,-
2024-06-01 03:20:00,BTC/USDT,1m,65575.78,66601.28,-
2024-06-01 03:21:00,BTC/USDT,1m,66080.4,67067.44,-
2024-06-01 03:22:00,BTC/USDT,1m,66588.43,67600.92,-
2024-06-01 03:23:00,BTC/USDT,1m,67087.04,68044.65,-
2024-06-01 03:24:00,BTC/USDT,1m,67571.63,68543.88,-
2024-06-01 03:25:00,BTC/USDT,1m,68074.43,69115.26,-
2024-06-01 03:26:00,BTC/USDT,1m,68585.2,69621.29,-
2024-06-01 03:27:00,BTC/USDT,1m,69067.9,70014.42,-
2024-06-01 03:28:00,BTC/USDT,1m,69566.85,70539.39,-
2024-06-01 03:29:00,BTC/USDT,1m,70050.24,70960.85,-
2024-06-01 03:30:00,BTC/USDT,1m,70514.67,71437.41,-
2024-06-01 03:31:00,BTC/USDT,1m,70990.33,71999.57,-
2024-06-01 03:32:00,BTC/USDT,1m,71485.81,72491.83,-
2024-06-01 03:33:00,BTC/USDT,1m,71975.3,72986.86,-
2024-06-01 03:34:00,BTC/USDT,1m,72475.2,73460.32,-
2024-06-01 03:35:00,BTC/USDT,1m,72989.2,74007.44,-
2024-06-01 03:36:00,BTC/USDT,1m,73505.55,74581.32,-
2024-06-01 03:37:00,BTC/USDT,1m,74018.18,75054.94,-
2024-06-01 03:38:00,BTC/USDT,1m,74540.55,75598.71,-
2024-06-01 03:39:00,BTC/USDT,1m,75085.47,76184.92,-
2024-06-01 03:40:00,BTC/USDT,1m,75628.48,76722.52,-
2024-06-01 03:41:00,BTC/USDT,1m,76161.41,77245.95,-
2024-06-01 03:42:00,BTC/USDT,1m,76724.46,77870.19,-
2024-06-01 03:43:00,BTC/USDT,1m,77317.41,78563.47,-
2024-06-01 03:44:00,BTC/USDT,1m,77903.81,79116.92,-
2024-06-01 03:45:00,BTC/USDT,1m,78509.46,79750.75,-
2024-06-01 03:46:00,BTC/USDT,1m,79121.32,80305.27,-
2024-06-01 03:47:00,BTC/USDT,1m,79739.16,80959.38,-
2024-06-01 03:48:00,BTC/USDT,1m,80343.17,81583.53,-
2024-06-01 03:49:00,BTC/USDT,1m,80944.2,82122.06,-
2024-06-01 03:50:00,BTC/USDT,1m,81516.17,82610.6,-
2024-06-01 03:51:00,BTC/USDT,1m,82086.69,83157.89,-
2024-06-01 03:52:00,BTC/USDT,1m,82651.98,83785.82,-
2024-06-01 03:53:00,BTC/USDT,1m,83218.57,84416.5,-
2024-06-01 03:54:00,BTC/USDT,1m,83811.44,85086.41,-
2024-06-01 03:55:00,BTC/USDT,1m,84424.91,85677.93,-
2024-06-01 03:56:00,BTC/USDT,1m,85040.25,86234.57,-
2024-06-01 03:57:00,BTC/USDT,1m,85629.94,86734.29,-
2024-06-01 03:58:00,BTC/USDT,1m,86230.47,87419.13,-
2024-06-01 03:59:00,BTC/USDT,1m,86842.6,88147.08,-
2024-06-01 04:00:00,BTC/USDT,1m,87501.58,88972.85,-
2024-06-01 04:01:00,BTC/USDT,1m,88187.63,89664.81,-
2024-06-01 04:02:00,BTC/USDT,1m,88901.97,90305.98,-
2024-06-01 04:03:00,BTC/USDT,1m,89644.29,91130.74,-
2024-06-01 04:04:00,BTC/USDT,1m,90402.17,91936.47,-
2024-06-01 04:05:00,BTC/USDT,1m,91153.1,92727.5,-
2024-06-01 04:06:00,BTC/USDT,1m,91927.88,93538.71,-
2024-06-01 04:07:00,BTC/USDT,1m,92703.91,94186.13,-
2024-06-01 04:08:00,BTC/USDT,1m,93456.61,94894.25,-
2024-06-01 04:09:00,BTC/USDT,1m,94202.57,95666.24,-
2024-06-01 04:10:00,BTC/USDT,1m,94922.61,96327.72,-
2024-06-01 04:11:00,BTC/USDT,1m,95619.75,97024.39,-
2024-06-01 04:12:00,BTC/USDT,1m,96334.5,97759.89,-
2024-06-01 04:13:00,BTC/USDT,1m,97055.8,98500.78,-
2024-06-01 04:14:00,BTC/USDT,1m,97773.01,99252.27,-
2024-06-01 04:15:00,BTC/USDT,1m,98499.04,99957.89,-
2024-06-01 04:16:00,BTC/USDT,1m,99236.34,100710.88,-
2024-06-01 04:17:00,BTC/USDT,1m,99970.69,101431.63,-
2024-06-01 04:18:00,BTC/USDT,1m,100725.77,102276.2,-
2024-06-01 04:19:00,BTC/USDT,1m,101501.18,103129.31,-
2024-06-01 04:20:00,BTC/USDT,1m,102291.92,103911.56,-
2024-06-01 04:21:00,BTC/USDT,1m,103098.89,104745.74,-
2024-06-01 04:22:00,BTC/USDT,1m,103932.94,105601.9,-
2024-06-01 04:23:00,BTC/USDT,1m,104754.26,106382.79,-
2024-06-01 04:24:00,BTC/USDT,1m,105565.76,107186.79,-
2024-06-01 04:25:00,BTC/USDT,1m,106366.31,107914.33,-
2024-06-01 04:26:00,BTC/USDT,1m,107163.64,108732.4,-
2024-06-01 04:27:00,BTC/USDT,1m,107970.08,109634.07,-
2024-06-01 04:28:00,BTC/USDT,1m,108792.01,110492.45,-
2024-06-01 04:29:00,BTC/USDT,1m,109613.03,111291.9,-
2024-06-01 04:30:00,BTC/USDT,1m,110454.95,112123.95,-
2024-06-01 04:31:00,BTC/USDT,1m,111283.69,112876.07,-
2024-06-01 04:32:00,BTC/USDT,1m,112159.46,114012.95,-
2024-06-01 04:33:00,BTC/USDT,1m,113007.79,114734.06,-
2024-06-01 04:34:00,BTC/USDT,1m,113880.59,115655.92,-
2024-06-01 04:35:00,BTC/USDT,1m,114770.35,116572.77,-
2024-06-01 04:36:00,BTC/USDT,1m,115711.44,117581.51,-
2024-06-01 04:37:00,BTC/USDT,1m,116617.51,118543.27,-
2024-06-01 04:38:00,BTC/USDT,1m,117591.83,119605.69,-
2024-06-01 04:39:00,BTC/USDT,1m,118547.76,120435.58,-
2024-06-01 04:40:00,BTC/USDT,1m,119498.28,121325.37,-
2024-06-01 04:41:00,BTC/USDT,1m,120460.9,122394.61,-
2024-06-01 04:42:00,BTC/USDT,1m,121428.57,123381.6,-
2024-06-01 04:43:00,BTC/USDT,1m,122357.48,124250.25,-
2024-06-01 04:44:00,BTC/USDT,1m,123334.09,125318.61,-
2024-06-01 04:45:00,BTC/USDT,1m,124330.54,126307.65,-
2024-06-01 04:46:00,BTC/USDT,1m,125305.57,127269.74,-
2024-06-01 04:47:00,BTC/USDT,1m,126280.98,128258.65,-
2024-06-01 04:48:00,BTC/USDT,1m,127295.91,129324.9,-
2024-06-01 04:49:00,BTC/USDT,1m,128286.99,130274.0,-
2024-06-01 04:50:00,BTC/USDT,1m,129258.8,131166.69,-
2024-06-01 04:51:00,BTC/USDT,1m,130235.23,132151.93,-
2024-06-01 04:52:00,BTC/USDT,1m,131203.3,133098.98,-
2024-06-01 04:53:00,BTC/USDT,1m,132176.04,134188.61,-
2024-06-01 04:54:00,BTC/USDT,1m,133136.71,135077.35,-
2024-06-01 04:55:00,BTC/USDT,1m,134122.95,136097.9,-
2024-06-01 04:56:00,BTC/USDT,1m,135150.69,137290.63,-
2024-06-01 04:57:00,BTC/USDT,1m,136213.39,138412.47,-
2024-06-01 04:58:00,BTC/USDT,1m,137269.77,139470.52,-
2024-06-01 04:59:00,BTC/USDT,1m,138353.97,140498.34,-
2024-06-01 05:00:00,BTC/USDT,1m,139449.22,141574.15,-
2024-06-01 05:01:00,BTC/USDT,1m,140521.73,142653.15,-
2024-06-01 05:02:00,BTC/USDT,1m,141618.38,143895.73,-
2024-06-01 05:03:00,BTC/USDT,1m,142742.01,145088.68,-
2024-06-01 05:04:00,BTC/USDT,1m,143899.14,146283.98,-
2024-06-01 05:05:00,BTC/USDT,1m,145026.4,147210.44,-
2024-06-01 05:06:00,BTC/USDT,1m,146178.7,148414.68,-
2024-06-01 05:07:00,BTC/USDT,1m,147306.78,149536.13,-
2024-06-01 05:08:00,BTC/USDT,1m,148387.38,150491.69,-
2024-06-01 05:09:00,BTC/USDT,1m,149447.29,151583.5,-
2024-06-01 05:10:00,BTC/USDT,1m,150513.58,152541.88,-
2024-06-01 05:11:00,BTC/USDT,1m,151571.34,153703.51,-
2024-06-01 05:12:00,BTC/USDT,1m,152624.91,154803.95,-
2024-06-01 05:13:00,BTC/USDT,1m,153668.98,155712.08,-
2024-06-01 05:14:00,BTC/USDT,1m,154733.52,156906.17,-
2024-06-01 05:15:00,BTC/USDT,1m,155841.6,158082.3,-
2024-06-01 05:16:00,BTC/USDT,1m,156962.18,159306.42,-
2024-06-01 05:17:00,BTC/USDT,1m,158116.68,160576.42,-
2024-06-01 05:18:00,BTC/USDT,1m,159350.61,161881.72,-
2024-06-01 05:19:00,BTC/USDT,1m,160583.55,163070.91,-
2024-06-01 05:20:00,BTC/USDT,1m,161883.0,164579.55,-
2024-06-01 05:21:00,BTC/USDT,1m,163210.31,165942.97,-
2024-06-01 05:22:00,BTC/USDT,1m,164573.62,167392.95,-
2024-06-01 05:23:00,BTC/USDT,1m,165935.97,168693.45,-
2024-06-01 05:24:00,BTC/USDT,1m,167352.18,170151.99,-
2024-06-01 05:25:00,BTC/USDT,1m,168711.34,171375.33,-
2024-06-01 05:26:00,BTC/USDT,1m,170075.93,172765.92,-
2024-06-01 05:27:00,BTC/USDT,1m,171460.73,174316.95,-
2024-06-01 05:28:00,BTC/USDT,1m,172904.47,175912.15,-
2024-06-01 05:29:00,BTC/USDT,1m,174351.24,177385.83,-
2024-06-01 05:30:00,BTC/USDT,1m,175827.63,178757.3,-
2024-06-01 05:31:00,BTC/USDT,1m,177333.35,180294.51,-
2024-06-01 05:32:00,BTC/USDT,1m,178854.91,181924.75,-
2024-06-01 05:33:00,BTC/USDT,1m,180369.42,183484.69,-
2024-06-01 05:34:00,BTC/USDT,1m,181877.94,184928.44,-
2024-06-01 05:35:00,BTC/USDT,1m,183429.18,186513.53,-
2024-06-01 05:36:00,BTC/USDT,1m,184947.48,187886.01,-
2024-06-01 05:37:00,BTC/USDT,1m,186431.88,189346.72,-
2024-06-01 05:38:00,BTC/USDT,1m,187926.52,190957.9,-
2024-06-01 05:39:00,BTC/USDT,1m,189391.68,192254.22,-
2024-06-01 05:40:00,BTC/USDT,1m,190822.26,193666.44,-
2024-06-01 05:41:00,BTC/USDT,1m,192271.43,195131.86,-
2024-06-01 05:42:00,BTC/USDT,1m,193736.57,196672.42,-
2024-06-01 05:43:00,BTC/USDT,1m,195162.26,198086.38,-
2024-06-01 05:44:00,BTC/USDT,1m,196584.74,199366.6,-
2024-06-01 05:45:00,BTC/USDT,1m,198015.61,200820.78,-
2024-06-01 05:46:00,BTC/USDT,1m,199413.19,202119.78,-
2024-06-01 05:47:00,BTC/USDT,1m,200819.57,203704.29,-
2024-06-01 05:48:00,BTC/USDT,1m,202240.02,205188.63,-
2024-06-01 05:49:00,BTC/USDT,1m,203695.44,206643.72,-
2024-06-01 05:50:00,BTC/USDT,1m,205149.3,208090.08,-
2024-06-01 05:51:00,BTC/USDT,1m,206644.61,209596.32,-
2024-06-01 05:52:00,BTC/USDT,1m,208093.98,210951.15,-
2024-06-01 05:53:00,BTC/USDT,1m,209569.33,212565.37,-
2024-06-01 05:54:00,BTC/USDT,1m,211106.32,214328.68,-
2024-06-01 05:55:00,BTC/USDT,1m,212747.33,216295.12,-
2024-06-01 05:56:00,BTC/USDT,1m,214393.92,217829.29,-
2024-06-01 05:57:00,BTC/USDT,1m,216104.02,219501.64,-
2024-06-01 05:58:00,BTC/USDT,1m,217801.6,221053.27,-
2024-06-01 05:59:00,BTC/USDT,1m,219460.48,222623.07,-
2024-06-01 06:00:00,BTC/USDT,1m,221037.73,224181.37,-
2024-06-01 06:01:00,BTC/USDT,1m,222597.38,225627.53,-
2024-06-01 06:02:00,BTC/USDT,1m,224165.65,227343.01,-
2024-06-01 06:03:00,BTC/USDT,1m,225840.35,229426.77,-
2024-06-01 06:04:00,BTC/USDT,1m,227520.52,231023.94,-
2024-06-01 06:05:00,BTC/USDT,1m,229225.96,232708.56,-
2024-06-01 06:06:00,BTC/USDT,1m,230952.47,234260.05,-
2024-06-01 06:07:00,BTC/USDT,1m,232776.59,236463.61,-
2024-06-01 06:08:00,BTC/USDT,1m,234584.27,238465.19,-
2024-06-01 06:09:00,BTC/USDT,1m,236413.4,240169.57,-
2024-06-01 06:10:00,BTC/USDT,1m,238209.4,241688.57,-
2024-06-01 06:11:00,BTC/USDT,1m,240039.94,243412.77,-
2024-06-01 06:12:00,BTC/USDT,1m,241694.05,244734.16,-
2024-06-01 06:13:00,BTC/USDT,1m,243293.44,246462.13,-
2024-06-01 06:14:00,BTC/USDT,1m,244901.86,248211.66,-
2024-06-01 06:15:00,BTC/USDT,1m,246573.24,250045.46,-
2024-06-01 06:16:00,BTC/USDT,1m,248364.97,252371.46,-
2024-06-01 06:17:00,BTC/USDT,1m,250342.74,254623.01,-
2024-06-01 06:18:00,BTC/USDT,1m,252404.49,256770.85,-
2024-06-01 06:19:00,BTC/USDT,1m,254488.62,258632.32,-
2024-06-01 06:20:00,BTC/USDT,1m,256669.28,260948.76,-
2024-06-01 06:21:00,BTC/USDT,1m,258783.05,262940.32,-
2024-06-01 06:22:00,BTC/USDT,1m,260817.03,264792.88,-
2024-06-01 06:23:00,BTC/USDT,1m,262779.58,266583.63,-
2024-06-01 06:24:00,BTC/USDT,1m,264814.24,268805.62,-
2024-06-01 06:25:00,BTC/USDT,1m,266762.16,270688.36,-
2024-06-01 06:26:00,BTC/USDT,1m,268665.44,272456.72,-
2024-06-01 06:27:00,BTC/USDT,1m,270720.52,275068.27,-
2024-06-01 06:28:00,BTC/USDT,1m,272885.39,277407.97,-
2024-06-01 06:29:00,BTC/USDT,1m,274940.75,279082.44,-
2024-06-01 06:30:00,BTC/USDT,1m,276986.71,280918.17,-
2024-06-01 06:31:00,BTC/USDT,1m,279201.74,283531.83,-
2024-06-01 06:32:00,BTC/USDT,1m,281179.8,284958.58,-
2024-06-01 06:33:00,BTC/USDT,1m,283140.89,287213.42,-
2024-06-01 06:34:00,BTC/USDT,1m,285208.16,289418.81,-
2024-06-01 06:35:00,BTC/USDT,1m,287322.09,291487.79,-
2024-06-01 06:36:00,BTC/USDT,1m,289324.71,293544.95,-
2024-06-01 06:37:00,BTC/USDT,1m,291540.21,296036.07,-
2024-06-01 06:38:00,BTC/USDT,1m,293790.49,298464.81,-
2024-06-01 06:39:00,BTC/USDT,1m,296030.53,300619.02,-
2024-06-01 06:40:00,BTC/USDT,1m,298309.11,302880.69,-
2024-06-01 06:41:00,BTC/USDT,1m,300619.71,305097.96,-
